,Value,abc,Abc,aBc,abC,ABc,AbC,aBC,ABC,vA_A,vB_A,vC_A,B_mult,C_mult
510,0.51520736,0.119049756,0.10331899,0.165243075,0.108196032,0.136584822,0.095284483,0.221349596,0.050973246,1,0.198768254,0.938266153,0.335298734,0.929724282
511,0.381531669,0.052197302,0.104226047,0.236785955,0.054666097,0.146176715,0.005232089,0.295191364,0.105524431,1,0.426155478,0.483458849,0.498183669,0.652864937
512,0.608422094,0.200001455,0.126897208,0.087271262,0.125382806,0.202697071,0.050154734,0.036816791,0.170778673,1,0.727596631,0.473246685,0.552382617,0.3872835
513,0.751554268,0.014606849,0.132421017,0.102517882,0.035143367,0.277197259,0.011060102,0.237091837,0.189961687,1,0.503852952,0.5281591,0.781763835,0.267874073
514,0.704274758,0.179825083,0.192617624,0.082264806,0.143182611,0.059988083,0.02263133,0.053733887,0.265756576,1,0.958840743,0.437037128,0.409315616,0.897523715
515,0.395564197,0.154006591,0.228123256,0.096358796,0.137804138,0.068001128,0.075290477,0.182261929,0.058153685,1,0.40672169,0.497432863,0.2047988,0.858670635
516,0.61261804,0.045408128,0.032531711,0.200212611,0.166929061,0.055087424,0.108443474,0.237800317,0.153587275,1,0.660730943,0.627790149,0.343043955,0.898295609
517,0.403228715,0.223225503,0.026983245,0.125030221,0.220342944,0.120580798,0.176158635,0.096850054,0.010828601,1,0.472610714,0.729699687,0.599657488,0.765835995
518,0.819130408,0.040519165,0.206988538,0.029830609,0.046588962,0.232647608,0.029042694,0.214911546,0.199470878,1,0.780293533,0.864203242,0.07132474,0.146321157
519,0.603874169,0.148652559,0.021503128,0.223231093,0.080995062,0.093672619,0.166032291,0.126826704,0.139086544,1,0.875797632,0.672328217,0.24519306,0.68685519
520,0.41022684,0.190194586,0.112068208,0.186723955,0.089567701,0.184879295,0.057795968,0.137300842,0.041469446,1,0.325988079,0.774261158,0.903560011,0.913375828
521,0.792549925,0.009431993,0.053930588,0.188257458,0.091436883,0.04868135,0.192016587,0.152436661,0.263808481,1,0.783531507,0.529072353,0.574272235,0.368704735
522,0.665305101,0.089947475,0.16825689,0.117677149,0.16157139,0.032807663,0.235864724,0.032845287,0.161029421,1,0.867740049,0.527277125,0.066853109,0.740190343
523,0.381341016,0.155854966,0.179538898,0.061279989,0.085718819,0.090983878,0.033870179,0.199394725,0.193358547,1,0.270571895,0.234086356,0.644655848,0.346883122
524,0.679416775,0.021259101,0.154594852,0.208959811,0.00713222,0.221233871,0.128820046,0.189449052,0.068551046,1,0.983181004,0.825039668,0.076880601,0.178103966
525,0.505725251,0.21767268,0.059473815,0.015286106,0.222063249,0.058745747,0.109116648,0.229104804,0.088536953,1,0.087617037,0.748490333,0.211621415,0.990235735
526,0.450411492,0.253713627,0.065909613,0.240889298,0.026513217,0.045977368,0.182310405,0.038790861,0.145895612,1,0.944256731,0.312156265,0.046641444,0.191924624
527,0.419983616,0.146723631,0.042221077,0.225687655,0.024780477,0.285231782,0.073554939,0.077578905,0.124221534,1,0.100088075,0.552154337,0.871607027,0.649440386
528,0.611095122,0.158013867,0.040870976,0.142121347,0.074701557,0.19122504,0.195131517,0.10262809,0.095307606,1,0.911975315,0.262866191,0.498623851,0.488397816
529,0.669152196,0.182313224,0.025338629,0.153930162,0.158949951,0.097734706,0.174408472,0.035560359,0.171764496,1,0.945409076,0.449704128,0.97751388,0.108141205
530,0.631442573,0.231078327,0.194888106,0.116961773,0.059270488,0.040313212,0.192352473,0.021943505,0.143192115,1,0.445710546,0.841678244,0.943169392,0.096725401
531,0.30963575,0.132830035,0.154177862,0.062433087,0.14824407,0.025456464,0.235660016,0.205893484,0.035304983,1,0.567388237,0.071085866,0.221045095,0.208885708
532,0.88688201,0.065131994,0.091596977,0.046119387,0.080652227,0.141594708,0.244786791,0.132757846,0.197360069,1,0.649561625,0.61989452,0.783284286,0.786391018
533,0.690932356,0.171457463,0.004870747,0.169906534,0.074970705,0.135642513,0.110851095,0.183480143,0.1488208,1,0.647528532,0.979112937,0.672213191,0.622180067
534,0.598197866,0.065670758,0.25023767,0.051966089,0.236388001,0.20091737,0.030659019,0.13805037,0.026110722,1,0.877158598,0.814938816,0.715846948,0.30630723
535,0.563780306,0.18136248,0.133926009,0.130548457,0.105795751,0.171838954,0.011702321,0.107761615,0.157064414,1,0.610687581,0.726155918,0.402035931,0.655616918
536,0.416331749,0.233515892,0.162095753,0.150423043,0.073828324,0.000832703,0.161174746,0.131867701,0.086261837,1,0.248039509,0.7223131,0.527237406,0.702156334
537,0.366480871,0.079023903,0.017094801,0.159877615,0.224323549,0.046016562,0.135534527,0.104185709,0.233943333,1,0.486421536,0.063539652,0.388078199,0.828798204
538,0.299916492,0.187925132,0.110570108,0.097692133,0.041067966,0.130272397,0.083151864,0.233406629,0.115913772,1,0.187255094,0.08218181,0.215335951,0.818699195
539,0.356628745,0.097675919,0.23101764,0.026415982,0.237479475,0.110766238,0.025684755,0.1395677,0.131392291,1,0.242190382,0.128219861,0.717446244,0.462088846
540,0.356760902,0.222707845,0.051255691,0.205504582,0.054349488,0.047268039,0.188450741,0.203027645,0.027435969,1,0.00153553,0.680932286,0.91094157,0.969008706
541,0.396392168,0.182286209,0.079232138,0.147123747,0.184981172,0.228323135,0.033440059,0.063441047,0.081172493,1,0.459242719,0.79440425,0.588774854,0.008643084
542,0.742336482,0.100911429,0.133481251,0.084605825,0.157599339,0.182110986,0.110084,0.05509192,0.17611525,1,0.84067043,0.620287278,0.531077529,0.144107078
543,0.740724755,0.102002847,0.135435786,0.099679613,0.151654815,0.129275964,0.158542087,0.10575237,0.117656517,1,0.660479235,0.81665314,0.356389364,0.866317677
544,0.460009465,0.038326075,0.201791017,0.232526932,0.157524675,0.097688754,0.200883373,0.016948757,0.054310416,1,0.381973661,0.306995098,0.926590125,0.601422992
545,0.518781199,0.176780738,0.086530196,0.190127327,0.054839452,0.168026909,0.097844495,0.111161983,0.114688898,1,0.424855967,0.755644307,0.731421245,0.68096968
546,0.517743916,0.085740317,0.15891702,0.186899072,0.178621836,0.065790847,0.041638022,0.176612438,0.105780448,1,0.874460569,0.378686507,0.608059307,0.914012451
547,0.566974289,0.083267041,0.186595373,0.061424524,0.128553273,0.050133276,0.232996648,0.115617623,0.141412243,1,0.846129408,0.135116655,0.509990333,0.740028036
548,0.366770271,0.191794324,0.131192253,0.171476247,0.044392359,0.035609089,0.168214393,0.135800185,0.121521151,1,0.718006359,0.140062468,0.253541404,0.439578195
549,0.918066484,0.10619302,0.15593122,0.057590305,0.120766955,0.127108903,0.245648916,0.008661075,0.178099606,1,0.770846698,0.861350046,0.022463964,0.504069591
550,0.676725137,0.111456326,0.254976724,0.00279206,0.203844425,0.127899863,0.048087648,0.070510556,0.180432397,1,0.969821382,0.219078779,0.903907108,0.781348128
551,0.359583459,0.164093193,0.186949023,0.206810757,0.096562134,0.050394654,0.100843958,0.134978448,0.059367833,1,0.745645523,0.247812654,0.567159658,0.768213333
552,0.651990781,0.097285367,0.21090075,0.004043815,0.186338954,0.020814938,0.286965056,0.023632383,0.170018737,1,0.718414258,0.356150143,0.001799029,0.019632896
553,0.389657431,0.189886391,0.126470076,0.187360529,0.291007476,0.000536225,0.103275542,0.032592541,0.06887122,1,0.997803813,0.716493687,0.118389045,0.883375125
554,0.482748247,0.022294362,0.17558365,0.083993538,0.197437474,0.115988127,0.095569197,0.200369297,0.108764354,1,0.667282458,0.16735716,0.630597739,0.639842534
555,0.268887687,0.189176366,0.036585201,0.098121424,0.149243938,0.20196694,0.00820938,0.174780377,0.141916375,1,0.130093983,0.396963232,0.252802592,0.407902862
556,0.71916339,0.070716961,0.012060616,0.101372775,0.15933027,0.222094845,0.213670038,0.132933788,0.087820707,1,0.945240792,0.088530662,0.988964642,0.210095211
557,0.590606628,0.148436607,0.24533813,0.077267901,0.019238379,0.01282404,0.050837602,0.210596023,0.235461319,1,0.2649628,0.937937951,0.12523236,0.02666935
558,0.811938654,0.01213805,0.221846582,0.205465427,0.021831916,0.222321336,0.10469193,0.190755302,0.020949456,1,0.962737409,0.732347483,0.696675614,0.288478272
559,0.402867018,0.196300877,0.056438179,0.172575212,0.109652177,0.020380274,0.14452048,0.198080212,0.102052589,1,0.027518447,0.866956258,0.850421823,0.494848864
560,0.5464863,0.206594565,0.233719095,0.052488725,0.085981228,0.165930633,0.05819202,0.03851565,0.158578084,1,0.530009769,0.184543375,0.214094662,0.492991744
561,0.676061452,0.136511677,0.016260966,0.0240811,0.094769622,0.075091913,0.241496954,0.200041259,0.211746509,1,0.037116127,0.868954784,0.434991142,0.186151931
562,0.67001787,0.058460945,0.024571978,0.084233085,0.117709502,0.21512659,0.200144368,0.093739025,0.206014507,1,0.304417206,0.579833059,0.561772674,0.33897585
563,0.708354626,0.041474135,0.133675907,0.111357461,0.13525545,0.176262537,0.132606984,0.1285973,0.140770226,1,0.221221434,0.90447647,0.701251741,0.810187572
564,0.704985534,0.010883071,0.136562922,0.01321488,0.254946515,0.089018142,0.237657114,0.027632795,0.230084561,1,0.360011385,0.52927347,0.868129717,0.24982802
565,0.275751011,0.14963539,0.022914298,0.243959769,0.200999366,0.075030144,0.079100278,0.198236972,0.030123783,1,0.723577482,0.021506058,0.81473753,0.539048383
566,0.363642398,0.10010767,0.185603224,0.095477848,0.277653441,0.050140146,0.139764331,0.129633761,0.02161958,1,0.279764648,0.46847325,0.506992117,0.831030518
567,0.502774167,0.00241762,0.19884624,0.175505654,0.159946946,0.04511687,0.033164978,0.178460643,0.206541051,1,0.602310693,0.240838916,0.636447838,0.208308822
568,0.328076213,0.189643289,0.19155117,0.257024296,0.174432709,0.046144874,0.080152528,0.027387633,0.0336635,1,0.432554838,0.809416032,0.592817746,0.808532166
569,0.619843594,0.143684865,0.039399504,0.012099599,0.303586507,0.179187532,0.096852197,0.118453033,0.106736763,1,0.458245229,0.953332589,0.807897538,0.610508699
570,0.406348353,0.171823164,0.058785354,0.233282335,0.029734345,0.14608976,0.117534207,0.051148508,0.191602327,1,0.068477923,0.335806236,0.562957334,0.371867008
571,0.38011018,0.205470467,0.121469057,0.17311718,0.022977232,0.011833888,0.2166426,0.205315235,0.043174342,1,0.429933045,0.515442826,0.627341892,0.223748858
572,0.643865756,0.203477606,0.012125945,0.130188018,0.015198564,0.172581783,0.288152241,0.057355875,0.120919969,1,0.796448417,0.102862239,0.824539222,0.877160817
573,0.388003839,0.119986982,0.019009079,0.159277402,0.090415472,0.053435479,0.20460601,0.215611585,0.137657992,1,0.104122642,0.525685349,0.003321074,0.127220864
574,0.55058842,0.123850899,0.157375076,0.133437103,0.157566241,0.138058597,0.138581686,0.130171567,0.02095883,1,0.753671786,0.719445475,0.156347548,0.825878241
575,0.559580567,0.017328755,0.111374672,0.213198049,0.180029484,0.121641447,0.093627873,0.004461592,0.258338128,1,0.316629241,0.422064849,0.503428465,0.727072429
576,0.529388861,0.089450603,0.135375284,0.138785359,0.129788217,0.136115714,0.10188539,0.13957029,0.129029143,1,0.309937458,0.617004493,0.954395242,0.613690409
577,0.457831239,0.180377478,0.191416953,0.136661399,0.080160398,0.116454142,0.038642051,0.066099668,0.19018791,1,0.374631493,0.343717999,0.328741748,0.582509214
578,0.313123637,0.24221037,0.142076438,0.04050502,0.216645547,0.08837587,0.147715735,0.046203062,0.076267958,1,0.097268734,0.167866212,0.745783066,0.440372689
579,0.340385541,0.126765142,0.198118984,0.085906072,0.151414117,0.120357746,0.129042198,0.164212129,0.02418361,1,0.100307885,0.252946696,0.005974204,0.903174952
580,0.501362584,0.06183483,0.029352977,0.19511307,0.093844425,0.127230779,0.175886368,0.113556436,0.203181115,1,0.597296899,0.054149908,0.225665195,0.01536703
581,0.494061195,0.167667233,0.117614474,0.137298879,0.164773827,0.138467601,0.025572314,0.138973411,0.10963226,1,0.501759329,0.600716127,0.88335498,0.994070007
582,0.65617498,0.152558863,0.193405361,0.118264686,0.137369131,0.078208776,0.011072211,0.048281238,0.260839733,1,0.644362602,0.490857272,0.988926306,0.723437881
583,0.570084238,0.232326379,0.04336469,0.042156133,0.106327985,0.098976146,0.190907346,0.012047013,0.273894309,1,0.537541503,0.165689908,0.143650967,0.491059333
584,0.47024381,0.145565196,0.050679723,0.085297723,0.122573223,0.237132066,0.179733699,0.028729463,0.150288907,1,0.181094463,0.191074679,0.93430833,0.604920568
585,0.765611896,0.142287631,0.248082918,0.038222541,0.025380197,0.044997663,0.004764265,0.261714941,0.234549844,1,0.979457234,0.428808704,0.048603403,0.738976476
586,0.533097944,0.123196104,0.087590111,0.142120101,0.063386406,0.113739475,0.187711347,0.181788388,0.100468069,1,0.270148701,0.596173945,0.843726381,0.941153633
587,0.71240464,0.219258104,0.014749474,0.116011245,0.114430523,0.277968471,0.142356752,0.057230556,0.057994874,1,0.851993552,0.863434688,0.129791388,0.901622995
588,0.688629911,0.183513032,0.074042521,0.01867702,0.298581335,0.128782271,0.172424278,0.042741002,0.081238541,1,0.766326378,0.922944846,0.385976676,0.721615764
589,0.365072202,0.199268136,0.047006837,0.114429956,0.196382207,0.046809801,0.139641862,0.1665172,0.089944,1,0.611824184,0.363265079,0.9605986,0.592345683
590,0.834858478,0.018942363,0.2112605,0.039335163,0.263079058,0.123290892,0.105114761,0.061528299,0.177448965,1,0.4114099,0.871866194,0.850168397,0.913547132
591,0.270108686,0.179340324,0.026038695,0.187655916,0.157249104,0.049210823,0.072848126,0.188018262,0.139638749,1,0.666147,0.096091921,0.257292356,0.95058444
592,0.119165563,0.151622449,0.008719562,0.229615236,0.161630152,0.03507296,0.047299553,0.273054996,0.09298509,1,0.028203358,0.403666769,0.386205736,0.661529357
593,0.521905762,0.186845805,0.196327602,0.015766405,0.154388297,0.003210616,0.220546235,0.010495792,0.212419248,1,0.585852556,0.02093942,0.075232751,0.513254932
594,0.574703259,0.18222727,0.040896102,0.239583103,0.010400635,0.216513171,0.097410161,0.002409336,0.210560221,1,0.45276356,0.428040378,0.337799629,0.534101907
595,0.432495334,0.144337856,0.163445359,0.158226829,0.035119069,0.161048316,0.155627078,0.158128867,0.024066626,1,0.452089227,0.286523458,0.750903083,0.159140196
596,0.473610612,0.215216369,0.206722476,0.042013954,0.074502269,0.048878293,0.120288126,0.071813302,0.220565212,1,0.346423127,0.185434412,0.274761591,0.232476334
597,0.596089287,0.160583564,0.20286661,0.050873302,0.076163056,0.108573268,0.055167103,0.103359083,0.242414014,1,0.297002774,0.679369728,0.008074126,0.364729102
598,0.550515201,0.161339761,0.129308404,0.201220309,0.000189428,0.154072595,0.153233018,0.178156884,0.022479602,1,0.838685392,0.696694756,0.283101483,0.682651811
599,0.509104454,0.228586025,0.061981114,0.116231142,0.048506364,0.053670841,0.10020184,0.156426455,0.23439622,1,0.592532301,0.541312235,0.273105628,0.308395425
600,0.359263567,0.142638216,0.167317319,0.149495348,0.201813344,0.049981678,0.036611536,0.126778853,0.125363708,1,0.790476894,0.519057954,0.021261543,0.137621241
601,0.761455715,0.094668996,0.167495713,0.109947263,0.165335288,0.186919411,0.047117282,0.161854475,0.066661572,1,0.732988043,0.991158578,0.907225524,0.885085088
602,0.386670431,0.13152486,0.159716634,0.1535767,0.131461778,0.101694172,0.117931392,0.108536843,0.095557621,1,0.214543281,0.430959901,0.234386098,0.816749451
603,0.380026046,0.135788982,0.096830851,0.157145657,0.138000652,0.097005547,0.149763256,0.145735622,0.079729433,1,0.07285517,0.49629432,0.644874174,0.79020173
604,0.621231798,0.088501568,0.215620302,0.001609758,0.203777832,0.09891946,0.246071397,0.033344486,0.112155198,1,0.800187307,0.322511154,0.709128383,0.334542204
605,0.650467912,0.093902914,0.030711886,0.025788741,0.343511385,0.105650042,0.095327477,0.056422912,0.248684642,1,0.657758633,0.433997402,0.351586916,0.973079387
606,0.846768897,0.17960132,0.042389038,0.05117363,0.032009018,0.091985147,0.175024851,0.190124915,0.237692081,1,0.830553573,0.714147048,0.213610172,0.618980726
607,0.709072478,0.172302166,0.161348287,0.161947579,0.124375648,0.086081884,0.129452335,0.014618925,0.149873177,1,0.704639754,0.969501666,0.873267093,0.559080194
608,0.486307992,0.164833356,0.028590232,0.159350076,0.12782288,0.123046877,0.172280247,0.072645647,0.151430687,1,0.509150107,0.49218975,0.312652658,0.328848847
609,0.499124136,0.082882411,0.182106078,0.19367371,0.102327233,0.004450609,0.243064982,0.120066171,0.071428806,1,0.922745019,0.637312773,0.035827294,0.250236058
610,0.811877039,0.129357443,0.204059214,0.053963136,0.060151782,0.016621707,0.217301446,0.229087751,0.089457521,1,0.875046845,0.756866749,0.959340661,0.026580292
611,0.417456205,0.192176682,0.204335298,0.03832612,0.083611803,0.199588863,0.151994887,0.116683569,0.013282777,1,0.157104308,0.12223622,0.702442371,0.943532492
612,0.683656664,0.03836987,0.247074308,0.020985689,0.216947955,0.054629424,0.060856321,0.219557964,0.141578468,1,0.003275229,0.952954324,0.306656698,0.747075341
613,0.482353394,0.21571424,0.079420061,0.184578334,0.008213259,0.02348789,0.173586309,0.218238291,0.096761616,1,0.245934476,0.963451863,0.633603786,0.613045377
614,0.628234476,0.023891852,0.257908755,0.111711056,0.049436296,0.237386888,0.156042367,0.157342668,0.006280117,1,0.230333719,0.939056026,0.555918645,0.593149316
615,0.330471298,0.217561625,0.098473402,0.179891269,0.194405821,0.07272226,0.124187501,0.032153078,0.080605043,1,0.969442118,0.008478516,0.116470885,0.136816833
616,0.46556114,0.081948509,0.07194202,0.179496874,0.204163479,0.09009101,0.142820609,0.142571232,0.086966267,1,0.810059215,0.209284068,0.821036414,0.175620736
617,0.568390733,0.21461511,0.000691742,0.157941654,0.053074316,0.163528244,0.108948536,0.051223445,0.249976953,1,0.570499964,0.328685145,0.335526191,0.306926729
618,0.308332054,0.091395157,0.006762926,0.182257457,0.257265212,0.199356242,0.029760728,0.046541276,0.186661001,1,0.196276974,0.122595502,0.037422951,0.6354441
619,0.21028613,0.21642951,0.062494947,0.136690093,0.175788848,0.001622758,0.096633839,0.148170974,0.16216903,1,0.340400754,0.042490494,0.71865911,0.415109796
620,0.530769102,0.136771783,0.262039094,0.002880072,0.059358055,0.182465994,0.129986402,0.121784681,0.104713919,1,0.3162382,0.296676014,0.598101653,0.49456162
621,0.905099548,0.012170168,0.076148554,0.090539018,0.065198312,0.225279011,0.217924701,0.234221854,0.078518382,1,0.658466026,0.818075637,0.800570005,0.690787323
622,0.482744847,0.101348426,0.110167575,0.120182926,0.041245403,0.218730947,0.078094778,0.15328355,0.176946395,1,0.041319918,0.439205806,0.142928116,0.711297808
623,0.336138817,0.092805255,0.001253253,0.217392174,0.155512344,0.094940253,0.063077824,0.167823268,0.20719563,1,0.353929202,0.266725765,0.72459782,0.226990539
624,0.605618147,0.066683695,0.184408484,0.097646003,0.187213185,0.096881211,0.160682517,0.020046047,0.186438857,1,0.035960004,0.667406323,0.958385744,0.177075443
625,0.364617292,0.113954389,0.13843027,0.127909796,0.081229651,0.181415925,0.069829976,0.207307979,0.079922014,1,0.135135269,0.649638909,0.255374622,0.051160178
626,0.718705884,0.05426026,0.144546563,0.004328734,0.197898061,0.152478006,0.011194625,0.191149277,0.244144474,1,0.214635601,0.746229458,0.715311174,0.965624086
627,0.250750506,0.170710846,0.176822206,0.194071305,0.173986276,0.099256737,0.070533571,0.075406016,0.039213042,1,0.095014417,0.059892246,0.743586856,0.42729788
628,0.405930839,0.187719488,0.213686544,0.089298179,0.164031634,0.223225175,0.07826498,0.014241549,0.02953245,1,0.257107225,0.521765404,0.627311725,0.178032877
629,0.636603965,0.099332371,0.072606338,0.168360241,0.087024778,0.182319048,0.000154326,0.193435469,0.196767429,1,0.762320337,0.815449442,0.328766096,0.341196772
630,0.355784704,0.165078825,0.027517244,0.162725143,0.105104758,0.117800753,0.183614552,0.150168416,0.087990309,1,0.532275057,0.242612479,0.444098864,0.425152654
631,1.122203024,0.177416562,0.002570334,0.033922455,0.004051189,0.10298656,0.178448224,0.222701021,0.277903655,1,0.772186793,0.94723681,0.39253735,0.943029351
632,0.6076324,0.175178139,0.179981681,0.096007053,0.097647321,0.161525429,0.039920908,0.1113798,0.138359669,1,0.902814482,0.313691206,0.610259909,0.523476164
633,0.690205678,0.076888418,0.118429516,0.167401523,0.056306681,0.162842161,0.143417087,0.172121214,0.1025934,1,0.946151695,0.521578564,0.118413955,0.725766334
634,0.680030792,0.099134801,0.011311279,0.220689821,0.216566751,0.179799544,0.025460173,0.039175384,0.207862249,1,0.96687696,0.365978234,0.704275562,0.214772668
635,0.790020334,0.194426507,0.011847221,0.126310342,0.060760368,0.14142336,0.202412037,0.020454769,0.242365395,1,0.41934739,0.844284758,0.178504994,0.977821528
636,0.830960479,0.021176449,0.13374397,0.17229317,0.186583794,0.053313331,0.135130699,0.108196031,0.189562557,1,0.852868917,0.941703644,0.779533424,0.09637662
637,0.171595854,0.220896232,0.035294637,0.126162223,0.178104447,0.188455651,0.069336334,0.176081659,0.005668817,1,0.046048664,0.226279262,0.89045494,0.585811576
638,0.441660734,0.174477565,0.153206836,0.12613666,0.030661855,0.160563657,0.16719709,0.186481799,0.001274538,1,0.823833256,0.504630453,0.149175374,0.183274018
639,0.680392267,0.168231586,0.042537993,0.032224896,0.078420347,0.252144506,0.107068144,0.129915402,0.189457127,1,0.659012077,0.382916799,0.559176885,0.374765456
640,0.495571662,0.022516124,0.069847088,0.180974629,0.128562873,0.230407808,0.230127344,0.128993483,0.008570651,1,0.240764378,0.60482447,0.662359982,0.321302319
641,0.205233968,0.201261902,0.084439798,0.115598088,0.235563472,0.201118639,0.030901878,0.128245523,0.002870701,1,0.260775367,0.137402859,0.095877121,0.609268333
642,0.369379858,0.172687687,0.185520247,0.139778024,0.14143859,0.017593334,0.161844784,0.029777855,0.151359478,1,0.046427417,0.098104791,0.727689329,0.999837987
643,0.446229626,0.097941923,0.072804041,0.169213903,0.036310044,0.143351862,0.194173327,0.09728658,0.188918318,1,0.203698008,0.089559988,0.77659358,0.283721135
644,0.270613505,0.036890453,0.166392507,0.186191676,0.243046876,0.059104418,0.036280467,0.136734353,0.135359249,1,0.228668103,0.237601991,0.226751859,0.74618048
645,0.76290844,0.031963273,0.13713252,0.297741557,0.063553552,0.036251401,0.263409218,0.022538564,0.147409916,1,0.852463338,0.845621072,0.077053313,0.98370086
646,0.803613119,0.044747905,0.191659873,0.101955767,0.086992692,0.026779394,0.101112047,0.299356404,0.147395918,1,0.851825213,0.560150071,0.986488077,0.543851843
647,0.624209209,0.128271474,0.166017059,0.003286497,0.173731916,0.199366546,0.082626002,0.102299499,0.144401008,1,0.843030799,0.157861965,0.172371723,0.573487007
648,0.216745947,0.124839736,0.013598285,0.22449456,0.233349313,0.181461312,0.053653677,0.135770646,0.032832471,1,0.411916646,0.471262386,0.402756498,0.167505469
649,0.33389545,0.140134441,0.152275315,0.164113434,0.130511448,0.121093073,0.070174922,0.123068555,0.098628813,1,0.236719421,0.491213059,0.1048375,0.016417691
650,0.238393706,0.253181312,0.020675552,0.246165894,0.152423201,0.160487208,0.130620317,0.030459539,0.005986978,1,0.31050079,0.490992345,0.751830768,0.741350898
651,0.487935062,0.015593497,0.18845232,0.13491514,0.141168824,0.195164223,0.167681621,0.1216445,0.035379875,1,0.053861009,0.53621561,0.655331323,0.476643785
652,0.392461065,0.204247324,0.197707721,0.06546757,0.204870653,0.140243409,0.037072918,0.122696162,0.027694244,1,0.773153502,0.071572707,0.914535934,0.073442628
653,0.492272432,0.12339806,0.065151688,0.087287686,0.226282488,0.085043913,0.246350494,0.049872596,0.116613073,1,0.837078876,0.024157976,0.813243801,0.629812612
654,0.383102454,0.033860209,0.075367878,0.203509853,0.140471579,0.089077965,0.061035515,0.182474597,0.214202403,1,0.104927208,0.423457049,0.610023915,0.689928694
655,0.498510865,0.009796159,0.12175282,0.189117995,0.129478416,0.055268488,0.132641541,0.169884029,0.192060551,1,0.673380101,0.304465768,0.213200124,0.518596453
656,0.353866592,0.203695199,0.102341794,0.212113015,0.164670059,0.037577504,0.105321173,0.026080738,0.148200517,1,0.097183138,0.629815926,0.143056029,0.186768866
657,0.445314232,0.202516095,0.050628735,0.15408811,0.028350922,0.25372094,0.139084644,0.029991105,0.141619448,1,0.20394322,0.084770344,0.065854487,0.697255677
658,0.310435628,0.16112136,0.031031811,0.160232253,0.180022595,0.113232087,0.113954597,0.177434728,0.062970569,1,0.663185436,0.257845222,0.554852033,0.430846225
659,0.394249508,0.162794998,0.025741912,0.181378483,0.109286571,0.103576677,0.075784441,0.126875995,0.214560922,1,0.162917114,0.602383433,0.077383225,0.466471852
660,0.753771402,0.114319662,0.229118446,0.067383576,0.075055334,0.233295557,0.035651851,0.022629662,0.222545911,1,0.684762295,0.08679438,0.620519941,0.761728084
661,0.501741833,0.046917121,0.178695434,0.019792518,0.191844518,0.191032691,0.211085179,0.079529826,0.081102713,1,0.20828091,0.18642626,0.752825071,0.232706595
662,0.383693405,0.125479151,0.014359614,0.08916945,0.161556951,0.204099524,0.139272456,0.15560987,0.110452984,1,0.378208996,0.143454059,0.125219951,0.1011873
663,0.515807069,0.022705436,0.113733012,0.039982915,0.197977911,0.090160444,0.065035251,0.285878627,0.184526404,1,0.574319139,0.421445201,0.609700639,0.062748702
664,0.782371155,0.240241433,0.054538174,0.085800183,0.129176138,0.13740032,0.084497084,0.015478351,0.252868317,1,0.920255616,0.683730465,0.853210269,0.399116997
665,0.422461505,0.212429193,0.152455317,0.141881619,0.160973802,0.08338877,0.019178151,0.157042302,0.072650847,1,0.45149434,0.835481597,0.120048141,0.919303453
666,0.553050864,0.084725564,0.043075867,0.0893219,0.095704054,0.104636256,0.346754557,0.217531577,0.018250224,1,0.969467544,0.441887394,0.327625986,0.11637676
667,0.819333529,0.162608471,0.214193502,0.043273162,0.098861112,0.1564802,0.079190537,0.06773481,0.177658207,1,0.880708417,0.731597876,0.380806012,0.831427529
668,0.421271415,0.127028842,0.127850229,0.174512307,0.102105188,0.00263006,0.107553129,0.183710408,0.174609837,1,0.640783584,0.332680084,0.199667858,0.732516602
669,0.129736563,0.194400843,0.043201515,0.172396506,0.275615804,0.040264279,0.017181436,0.162584479,0.094355137,1,0.266420591,0.643952356,0.403253751,0.223944455
670,0.322617713,0.039686497,0.07224411,0.232167182,0.240299895,0.246380526,0.112445183,0.034334672,0.022441935,1,0.178319363,0.32207537,0.359744996,0.063099664
671,0.570489233,0.014384383,0.16590586,0.180609199,0.178347074,0.129112954,0.159240033,0.00454029,0.167860207,1,0.640950439,0.06587786,0.392814423,0.309353018
672,0.321822538,0.21349352,0.060500065,0.149311268,0.086616644,0.15425959,0.16280411,0.101844908,0.071169895,1,0.293479568,0.093511823,0.115846446,0.059636769
673,0.591767555,0.108961953,0.034337925,0.130221009,0.206402056,0.025381923,0.194017841,0.175114652,0.125562642,1,0.708664423,0.842006702,0.081854882,0.55190306
674,0.514787301,0.18004315,0.099302601,0.140001859,0.076444579,0.16525647,0.142059107,0.029422696,0.167469538,1,0.527598659,0.038183481,0.231782421,0.822386677
675,0.285532877,0.20088242,0.075574306,0.223716026,0.04689785,0.002987405,0.036663247,0.361841187,0.051437558,1,0.681040628,0.755107585,0.418549226,0.617580056
676,0.805491109,0.031198616,0.09578042,0.040006639,0.104856503,0.214949134,0.216193843,0.182673729,0.114341115,1,0.417075003,0.800422333,0.72554093,0.616078553
677,0.299928611,0.198645273,0.023595609,0.02414084,0.060780575,0.125701316,0.217752245,0.27651184,0.072872302,1,0.001434745,0.159560265,0.502872601,0.242560404
678,0.470266232,0.166671318,0.151545494,0.142793908,0.157143763,0.186672716,0.014020678,0.019319955,0.161832168,1,0.459336297,0.361461813,0.712129724,0.687252368
679,0.541573544,0.095687845,0.159641338,0.09113097,0.09598361,0.132176187,0.160574793,0.137640562,0.127164696,1,0.511579309,0.434958485,0.485090303,0.318507913
